200109	43	43	43	43	43	43	43	43	43	43	42	42	42	42	42	42	41	41	41	41	40	40	39	39
200109	39	38	39	39	39	39	39	38	38	38	38	38	38	38	38	37	38	38	38	38	37	38	38	39
200109	39	39	40	40	41	42	43	43	44	45	46	47	46	47	47	47	48	49	51	53	53	53	52	52
200109	52	53	53	54	54	54	54	54	54	53	52	51	52	53	53	54	55	54	52	51	51	53	54	55
200109	55	55	54	53	52	52	51	51	52	53	53	53	52	52	52	52	51	51	52	53	53	53	52	52
200109	52	52	52	52	52	52	52	51	51	51	51	51	51	51	51	50	50	50	50	49	49	49	49	49
200109	49	49	49	50	50	50	50	51	51	51	51	51	51	51	51	52	52	52	52	52	52	52	51	51
200109	51	51	51	51	51	51	51	51	51	51	51	51	51	50	50	49	49	49	49	48	48	47	47	46
200109	46	45	45	45	45	45	45	45	44	43	43	42	42	42	43	44	44	44	45	44	44	45	44	44
200109	44	45	46	47	49	50	51	52	53	53	53	53	54	54	54	53	53	53	53	53	53	54	54	54
200109	55	54	53	53	53	53	52	51	52	52	53	53	54	54	60	58	68	75	95	92	88	86	91	95
200109	97	99	101	102	103	103	103	103	104	105	105	104	103	101	99	97	93	89	85	83	80	76	73	70
200109	70	70	68	67	66	66	67	68	69	68	67	68	69	70	70	70	70	71	70	67	65	64	64	64
200109	64	64	66	67	69	69	69	69	70	72	75	76	77	78	79	82	83	84	86	86	86	86	85	85
200109	83	82	81	80	80	81	81	80	80	79	79	78	77	76	76	76	76	77	77	76	76	76	76	76
200109	76	76	76	77	77	77	78	78	78	78	77	77	77	76	74	77	73	79	82	71	76	72	76	80
200109	84	84	82	79	76	74	71	69	68	67	66	65	65	66	66	66	64	62	61	59	57	56	54	52
200109	51	50	49	47	46	45	44	44	44	44	45	46	46	44	42	40	39	38	37	37	37	37	38	38
200109	39	39	39	39	38	38	37	38	37	37	37	36	36	37	39	40	42	43	43	44	44	45	45	46
200109	46	46	46	46	46	47	47	47	48	49	49	50	49	49	49	48	48	47	47	48	48	49	49	50
200109	49	50	50	50	50	50	50	50	50	49	49	49	50	49	49	54	52	50	50	50	50	50	50	51
200109	51	50	50	50	50	49	49	48	48	48	48	48	48	49	49	50	50	49	49	48	48	47	46	45
200109	46	47	48	49	50	51	52	52	53	53	53	54	54	54	55	56	56	56	56	57	58	58	58	58
200109	59	59	59	58	58	58	57	57	56	56	56	56	56	63	64	56	56	56	55	55	55	54	53	53
200109	53	53	53	53	52	53	53	53	53	53	53	53	53	53	54	53	53	53	53	54	57	55	55	56
200109	56	56	55	55	55	55	55	55	55	55	55	56	56	56	56	61	59	57	57	57	57	56	56	56
200109	56	55	55	55	55	55	54	54	54	54	53	53	52	52	51	51	50	50	50	49	53	50	50	51
200110	51	52	53	53	54	54	55	55	55	56	56	56	56	56	57	57	57	57	57	57	55	54	54	54
200110	53	52	52	51	51	50	49	48	47	45	44	43	42	42	42	43	43	44	45	46	48	49	49	50
200110	50	50	50	51	51	51	52	52	53	53	54	54	55	55	55	56	56	56	57	57	57	57	57	57
200110	57	57	57	57	57	57	57	57	57	57	57	57	57	58	58	58	59	59	59	59	58	58	58	58
200110	57	57	57	57	57	56	56	56	56	56	56	55	55	55	55	55	55	55	56	56	57	58	59	59
200110	60	61	61	62	63	63	64	64	64	64	64	64	64	64	64	63	62	62	61	60	59	58	57	56
200110	56	55	54	53	52	52	51	50	50	48	47	46	45	44	43	42	42	41	41	41	41	41	41	41
200110	41	41	41	41	41	41	41	41	41	42	42	42	43	43	44	45	46	46	47	48	49	49	50	51
200110	51	52	53	55	56	56	56	56	56	55	54	54	53	52	51	50	50	50	50	49	48	48	47	46
200110	45	45	44	42	42	42	42	41	42	42	42	43	43	43	43	44	44	44	44	44	44	45	45	45
200110	46	46	46	46	46	46	46	47	47	48	48	48	48	48	49	50	50	51	51	52	52	52	53	53
200110	54	55	55	56	57	58	58	59	59	60	60	61	61	62	62	62	62	62	62	62	62	61	61	60
200110	60	59	59	58	58	57	57	56	56	55	54	53	53	52	51	51	51	51	50	50	50	50	50	50
200110	50	50	50	50	50	50	50	50	50	49	49	49	-1	-1	-1	48	48	48	48	47	47	47	47	47
200110	47	47	47	47	47	47	47	47	48	49	50	51	52	53	54	54	55	55	56	56	57	57	57	58
200110	58	58	59	62	64	66	67	68	68	69	69	68	67	65	65	67	66	65	65	66	67	67	67	68
200110	68	68	69	69	70	70	71	71	72	72	72	73	73	73	73	73	74	74	74	75	74	74	73	73
200110	73	73	73	73	73	72	72	71	71	70	70	69	69	69	69	69	69	69	68	68	67	67	66	66
200110	65	64	64	63	63	63	62	61	61	60	59	59	58	58	57	57	56	56	55	55	55	54	54	54
200110	54	54	54	53	53	53	53	53	53	53	52	52	52	52	52	52	52	52	52	51	51	51	51	50
200110	50	50	49	49	48	48	48	48	48	48	48	48	47	46	45	44	43	43	42	42	41	41	40	40
200110	40	40	39	39	39	38	37	36	36	36	37	38	38	39	39	40	40	41	42	43	44	44	44	44
200110	45	45	44	44	45	45	45	45	44	45	45	45	45	45	45	45	45	45	44	44	44	44	45	46
200110	46	47	47	48	48	49	50	51	51	51	52	52	52	52	53	54	55	55	56	56	57	57	57	57
200110	57	58	58	59	59	59	60	60	60	60	60	59	59	59	59	58	58	58	57	57	57	57	56	56
200110	56	56	55	55	55	54	54	54	54	54	54	54	54	54	54	54	54	54	53	53	53	53	53	53
200110	53	52	52	52	52	52	52	51	51	50	50	50	49	49	49	49	48	48	48	48	48	49	50	50
200110	50	51	51	52	53	54	55	56	58	58	59	59	60	60	60	60	61	61	61	61	61	60	60	59
200110	59	58	57	56	55	54	53	51	50	48	47	45	44	43	42	41	40	39	39	38	37	37	36	35
200110	35	34	34	34	34	34	35	35	35	35	35	35	35	35	35	35	35	35	36	37	38	40	42	44
200110	46	49	50	51	52	52	53	53	54	54	54	55	55	55	55	55	55	55	55	55	55	54	54	53
200111	53	52	51	51	51	50	50	49	48	47	47	47	47	47	47	48	48	48	48	47	48	48	49	48
200111	48	48	48	47	47	47	46	46	46	45	45	45	44	44	43	43	43	43	44	45	46	46	47	47
200111	48	48	48	49	49	49	49	49	49	50	50	51	51	51	51	51	51	51	51	50	50	50	50	50
200111	50	50	49	49	49	49	48	47	47	46	45	44	43	43	43	42	41	41	40	38	37	36	36	36
200111	35	35	36	36	36	36	36	37	38	38	39	39	39	39	39	39	39	40	43	46	44	44	43	43
200111	43	42	41	41	41	40	40	39	39	38	38	38	37	37	37	36	35	33	32	30	31	31	32	32
200111	33	34	35	36	37	38	39	41	42	43	44	45	46	46	47	47	48	49	50	50	50	51	51	51
200111	51	51	51	50	50	50	50	50	50	51	51	51	51	52	52	52	52	53	53	54	54	55	55	55
200111	55	55	56	56	56	57	57	57	57	58	58	58	58	57	57	57	57	57	56	56	56	56	56	56
200111	56	57	57	57	57	57	57	57	57	56	56	56	56	57	57	56	56	56	56	56	55	55	55	54
200111	54	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
200111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	27	29	30	33	34	35	63	63	62	62	27	26
200111	26	33	61	60	60	60	60	60	60	60	60	60	59	59	58	58	57	56	56	56	56	57	56	56
200111	57	57	57	57	57	57	57	58	58	58	59	60	61	61	62	63	65	66	67	67	67	67	67	67
200111	67	67	67	67	67	66	66	65	64	64	63	62	61	60	59	58	56	55	54	53	53	52	52	51
200111	50	48	47	46	46	45	44	44	43	42	41	40	40	40	40	41	-1	42	44	45	48	47	49	49
200111	51	52	53	54	54	55	56	56	56	56	56	56	56	56	56	56	56	56	57	57	56	57	57	58
200111	58	59	58	58	58	59	60	60	60	59	59	59	58	58	57	56	55	55	55	55	55	55	55	54
200111	54	54	54	54	54	54	54	54	54	54	54	54	54	55	55	56	56	55	56	55	55	55	55	56
200111	57	58	58	58	58	58	57	57	57	57	58	58	57	57	57	57	58	58	59	59	59	59	59	59
200111	60	60	60	60	61	62	62	62	62	62	62	63	63	63	63	63	64	63	63	63	64	63	63	62
200111	61	61	61	61	60	59	59	59	59	59	59	59	59	60	62	62	61	62	62	63	63	63	64	64
200111	64	63	63	63	63	63	64	64	65	66	66	67	67	67	67	67	67	68	68	68	68	68	68	68
200111	68	67	67	68	69	69	69	69	68	68	68	68	69	69	70	68	68	67	66	67	67	68	70	71
200111	72	73	75	77	79	82	84	85	85	85	83	83	83	82	81	81	81	81	80	79	78	76	74	72
200111	70	67	64	61	58	57	56	57	57	57	57	58	58	58	58	58	60	61	62	63	63	64	64	64
200111	65	65	66	66	66	65	65	65	64	64	64	65	64	64	64	64	63	63	62	61	61	61	61	61
200111	61	61	61	61	61	61	61	61	61	61	61	61	62	62	62	62	62	62	62	61	61	61	61	61
200111	61	61	61	61	61	61	61	60	60	60	60	60	60	60	60	60	60	60	60	60	61	61	61	60
200111	60	60	59	59	59	59	58	58	58	57	57	56	56	55	55	54	53	52	52	51	51	50	49	49
200112	48	48	47	48	48	47	46	46	45	45	44	43	42	42	42	43	44	45	46	46	47	47	47	48
200112	48	49	49	48	48	48	50	50	51	51	52	52	53	53	54	53	53	53	53	52	52	52	52	51
200112	51	51	51	50	50	50	49	48	47	46	45	45	44	43	42	41	41	41	41	42	44	45	46	48
200112	49	50	52	54	56	58	60	61	62	63	63	64	65	66	66	66	66	65	65	64	63	63	62	61
200112	60	59	56	54	52	51	51	50	49	48	47	47	46	45	45	45	46	45	44	43	43	42	42	41
200112	40	41	41	42	42	43	44	45	45	45	45	44	44	44	44	45	46	47	48	48	49	50	50	50
200112	51	51	51	51	52	51	51	51	51	51	50	49	47	46	45	44	43	43	43	43	44	43	43	43
200112	43	43	44	44	45	46	47	48	48	49	49	49	50	50	50	49	49	47	46	44	43	42	40	39
200112	38	37	36	35	34	33	33	32	31	31	30	29	29	28	27	27	27	26	26	26	26	26	26	26
200112	26	26	26	26	26	26	26	26	27	27	27	27	27	28	29	29	30	30	31	31	31	31	32	32
200112	32	32	32	32	32	32	32	32	32	32	32	32	33	32	32	32	32	33	33	33	34	34	35	35
200112	36	36	36	36	36	37	37	37	37	38	39	39	39	40	40	41	42	43	44	44	45	46	47	47
200112	48	49	51	52	53	54	55	56	56	56	56	56	55	55	55	54	54	53	53	52	52	51	51	50
200112	49	47	44	39	34	30	28	27	27	27	27	27	27	28	29	30	32	32	36	39	41	44	46	49
200112	51	52	53	54	55	56	56	57	57	58	59	59	59	60	60	60	60	60	60	59	58	58	57	57
200112	56	55	55	54	54	54	53	53	53	53	52	52	52	51	51	51	51	51	50	50	50	50	50	50
200112	50	50	51	51	51	51	51	51	51	51	51	51	51	51	51	52	51	52	52	52	52	53	53	53
200112	53	54	54	54	54	54	54	53	52	51	50	49	47	46	45	43	42	40	38	37	36	34	33	32
200112	31	31	30	29	28	28	27	27	26	27	27	26	26	26	27	29	40	46	45	35	36	37	38	39
200112	39	40	40	40	40	40	40	41	41	41	41	42	42	42	42	43	53	57	55	47	47	48	48	49
200112	50	50	50	50	50	49	49	48	47	46	46	45	46	46	46	44	42	39	36	34	33	32	31	30
200112	30	30	31	33	35	38	40	42	45	47	49	51	51	52	52	52	53	53	54	54	54	54	55	55
200112	55	55	55	54	54	53	53	52	52	51	50	49	48	46	44	43	43	42	42	42	43	44	45	46
200112	47	47	47	47	47	48	49	50	50	51	52	53	54	54	56	57	57	58	60	60	60	61	61	62
200112	62	62	63	63	62	62	62	61	61	60	59	58	58	57	56	56	56	55	55	55	55	55	55	56
200112	56	57	57	58	58	58	59	59	60	60	61	61	62	62	63	63	64	64	65	65	66	66	67	67
200112	67	66	66	66	65	65	65	64	64	64	64	64	64	64	64	64	64	65	65	65	65	65	65	65
200112	65	66	66	66	66	66	66	66	66	66	66	66	66	65	65	66	65	64	64	64	65	65	65	65
200112	65	65	65	65	65	66	66	66	66	67	67	67	67	67	67	68	69	70	70	70	70	71	72	72
200112	73	73	72	72	72	72	73	74	75	76	76	76	76	76	75	74	72	71	71	70	69	67	66	65
200112	64	64	64	63	63	62	61	61	60	60	61	62	63	64	66	68	69	70	71	72	73	75	77	78
200201	80	82	84	87	90	92	94	96	97	98	100	102	102	100	99	99	100	101	102	103	105	106	105	105
200201	103	101	98	95	91	88	85	82	79	77	74	71	70	70	70	68	67	66	65	64	63	62	62	61
200201	61	61	61	61	61	61	61	61	61	61	61	61	61	61	62	62	63	64	64	65	65	65	65	65
200201	65	65	64	64	64	64	64	64	64	64	65	65	66	67	68	68	68	69	71	72	73	75	77	80
200201	82	84	87	89	92	94	96	97	99	102	105	109	111	113	115	116	118	119	119	119	118	118	118	117
200201	117	117	118	118	118	118	117	116	114	111	108	104	100	97	95	93	91	89	88	87	86	85	84	83
200201	82	81	80	79	79	79	80	80	81	83	86	90	92	93	93	93	95	96	98	100	102	103	105	105
200201	105	102	99	97	94	91	88	87	85	83	79	76	76	75	75	74	74	73	72	71	70	68	67	66
200201	65	65	66	66	66	67	67	67	67	68	68	69	69	70	71	71	71	71	70	69	68	68	67	67
200201	66	65	65	64	63	62	62	61	60	59	59	59	59	60	61	61	60	60	61	61	62	63	63	64
200201	65	67	69	71	74	76	78	79	80	81	81	82	83	83	83	84	85	86	87	89	91	93	93	93
200201	92	92	92	92	91	91	90	89	88	88	88	87	86	85	85	84	83	81	80	78	76	73	72	71
200201	70	69	67	65	63	62	61	61	60	60	60	59	59	57	56	55	54	54	52	51	51	50	50	50
200201	50	50	50	51	52	53	54	54	40	39	38	38	37	37	37	37	36	36	36	36	36	37	37	37
200201	37	37	38	48	46	44	43	43	43	43	44	44	44	44	44	44	44	44	44	44	44	44	44	44
200201	43	43	43	44	45	45	46	46	45	45	45	45	45	44	44	43	43	42	42	42	42	42	42	42
200201	42	42	43	44	45	47	49	50	51	53	54	56	57	57	57	58	59	59	59	58	59	59	59	59
200201	60	59	59	58	58	57	57	56	55	54	53	51	50	50	50	50	50	50	50	50	49	49	49	48
200201	48	49	51	52	51	51	50	50	49	48	47	46	45	44	43	42	41	41	41	40	39	38	38	37
200201	37	34	33	33	33	33	33	34	34	34	34	35	35	36	37	38	40	42	44	44	45	46	47	48
200201	48	48	48	48	48	48	48	47	48	48	49	49	50	50	51	51	50	49	49	49	50	51	51	51
200201	52	53	54	54	55	55	56	57	57	57	58	58	58	58	58	59	59	60	60	60	60	60	60	60
200201	60	60	60	60	60	61	61	61	62	62	63	63	64	64	65	65	65	65	66	66	66	66	67	67
200201	67	67	67	67	66	66	66	66	65	65	65	65	65	65	64	64	64	64	64	64	64	64	64	64
200201	64	64	64	64	64	63	63	62	62	62	61	61	60	60	60	59	59	60	63	65	65	65	66	66
200201	66	66	66	67	67	67	67	66	65	65	64	64	62	62	61	60	60	58	54	51	48	45	42	42
200201	41	40	39	38	38	37	37	36	36	36	36	36	36	36	35	35	34	34	34	33	32	32	32	31
200201	31	31	31	31	31	31	31	31	31	30	30	30	30	30	30	30	31	31	31	31	31	32	32	32
200201	32	32	32	32	32	32	32	32	32	32	33	32	32	33	33	34	34	35	36	37	39	40	41	42
200201	42	43	44	44	45	46	46	46	46	46	47	47	47	48	49	50	50	51	51	51	51	51	52	52
200201	52	53	54	55	55	56	57	58	59	60	61	61	62	63	63	64	65	65	66	66	67	67	68	69
200202	69	69	69	70	69	69	69	69	69	69	69	69	69	69	70	70	71	71	71	71	71	70	70	69
200202	67	66	65	63	62	61	60	59	58	56	55	54	52	52	50	48	44	41	41	41	41	41	41	41
200202	42	42	43	43	43	43	43	44	43	43	43	42	42	42	44	46	47	49	50	51	52	52	53	54
200202	54	55	56	56	57	57	57	58	58	59	59	59	60	60	60	60	60	61	61	62	62	63	63	63
200202	64	64	65	66	68	70	72	73	74	74	74	74	73	72	72	71	70	68	67	66	65	64	63	62
200202	61	60	58	57	54	51	49	48	48	47	46	46	46	46	46	45	45	45	45	45	46	46	46	47
200202	47	47	47	47	48	49	50	51	51	52	52	52	53	54	55	55	56	56	57	57	58	58	59	59
200202	59	60	60	60	60	59	59	58	58	58	57	57	56	56	55	54	54	54	55	56	57	59	62	64
200202	66	68	71	74	77	79	81	82	83	84	85	86	86	85	85	84	84	83	81	80	79	76	74	72
200202	71	69	69	70	70	69	68	67	66	65	64	65	64	64	63	63	62	62	62	62	61	61	61	61
200202	61	60	59	59	58	58	58	58	58	58	58	58	60	61	63	64	65	66	67	68	69	70	70	71
200202	71	71	71	71	70	69	69	68	67	67	66	66	66	66	66	66	66	66	66	66	67	67	67	67
200202	68	68	68	68	68	68	68	68	68	68	68	68	67	67	67	67	66	66	66	66	65	65	64	64
200202	63	63	62	62	61	60	59	58	57	56	56	55	54	53	53	52	51	51	49	48	47	47	46	46
200202	46	46	46	45	45	45	46	47	46	46	46	46	46	46	46	47	48	48	49	49	49	49	49	49
200202	48	47	46	46	46	46	46	45	45	45	45	45	44	44	44	43	43	42	42	41	41	42	43	43
200202	44	45	47	49	50	51	52	54	54	55	56	57	58	59	60	59	59	60	62	63	64	66	68	70
200202	72	74	75	77	78	79	81	82	81	81	80	78	77	75	74	74	74	73	71	70	68	65	63	60
200202	58	55	51	50	50	50	50	50	50	51	51	52	53	54	55	56	57	57	58	58	58	58	58	58
200202	58	58	59	59	59	58	58	58	58	58	57	57	56	56	55	55	54	53	53	52	52	51	51	50
200202	50	49	48	47	46	45	44	44	43	43	43	44	44	45	45	45	45	45	45	46	46	47	48	49
200202	50	51	52	53	54	55	56	56	55	55	55	54	55	55	55	55	55	55	55	56	55	55	55	55
200202	54	55	56	57	56	56	56	57	57	57	57	57	57	57	57	58	58	58	59	59	59	59	59	59
200202	59	59	59	59	59	60	60	59	58	58	57	56	55	55	54	54	54	54	54	54	54	54	55	55
200202	54	54	53	52	52	52	51	51	50	50	49	49	49	48	47	46	45	45	43	43	42	42	42	43
200202	43	43	44	45	46	46	47	48	49	49	50	50	50	50	51	51	52	52	53	53	53	54	54	55
200202	56	56	56	56	55	55	55	55	55	55	54	54	55	55	55	55	55	54	54	53	52	52	51	51
200202	50	50	50	50	50	50	51	50	50	50	50	49	49	49	48	48	48	47	47	47	47	47	46	46
200203	46	46	46	46	46	46	45	45	45	44	44	43	43	42	42	42	42	42	42	42	42	41	41	40
200203	40	40	40	40	40	40	40	40	40	40	41	41	41	41	41	42	43	43	44	45	46	47	48	49
200203	50	51	53	55	57	58	58	59	58	58	58	57	57	57	56	56	55	54	53	52	50	49	48	47
200203	46	43	40	38	37	36	36	36	36	37	37	38	38	39	39	39	40	41	42	43	43	43	44	45
200203	45	46	47	47	49	50	51	51	51	52	52	52	52	52	52	52	53	56	59	60	61	62	63	62
200203	62	61	61	61	60	59	58	58	57	58	58	58	58	59	59	59	58	56	55	55	55	54	54	55
200203	55	56	57	58	58	59	59	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60
200203	60	59	59	59	59	58	58	59	59	60	60	60	61	62	63	64	66	67	67	68	69	69	70	71
200203	72	73	74	75	76	76	77	78	78	79	79	80	80	80	80	79	79	78	78	78	78	77	77	77
200203	77	77	76	76	75	75	75	74	73	72	71	70	69	68	67	67	66	65	65	64	64	63	62	62
200203	61	60	60	59	59	58	58	58	58	58	58	58	58	59	58	58	58	58	58	58	58	59	59	58
200203	58	58	58	58	58	57	57	57	56	56	55	54	54	53	53	52	52	52	51	51	51	51	51	51
200203	51	50	50	50	50	50	50	50	50	51	51	51	51	51	52	52	53	53	53	53	53	53	53	53
200203	53	53	54	54	54	55	55	55	56	56	56	55	55	54	54	53	52	52	51	51	51	50	50	49
200203	48	47	45	44	43	41	40	38	37	35	34	34	33	33	34	34	35	35	35	34	34	33	33	34
200203	35	36	36	37	37	38	38	39	41	42	43	44	40	37	36	37	36	36	35	34	34	35	35	36
200203	36	37	38	39	39	39	40	40	39	39	38	38	39	40	40	40	41	42	43	43	44	44	44	44
200203	43	42	41	40	40	40	40	39	39	39	40	39	39	38	38	38	39	40	41	43	46	49	51	53
200203	54	56	57	59	61	63	64	66	67	69	70	72	73	75	76	77	78	79	80	81	82	83	83	83
200203	83	82	82	81	81	80	80	79	79	78	77	76	76	75	74	73	72	71	70	69	68	67	65	64
200203	63	62	62	61	61	62	63	63	63	62	61	61	60	60	59	58	58	58	57	56	55	54	53	53
200203	52	52	51	51	51	50	49	48	47	47	46	45	45	44	43	44	43	42	42	43	44	44	45	45
200203	45	45	46	46	45	44	44	43	42	40	39	37	38	38	39	39	39	40	39	39	39	39	39	39
200203	38	38	37	37	37	36	37	37	36	36	36	36	36	35	35	38	38	38	37	37	37	37	37	36
200203	36	36	36	37	37	37	37	38	38	38	39	39	39	40	41	42	43	44	45	46	46	46	47	47
200203	47	47	47	46	46	46	46	46	47	47	47	47	47	47	47	46	46	46	46	46	46	46	46	46
200203	47	47	48	48	48	48	49	49	49	49	49	50	50	50	50	49	49	48	47	46	46	45	45	44
200203	44	43	43	43	43	43	42	42	42	41	41	41	41	41	41	42	42	43	43	44	44	44	45	46
200203	46	47	47	47	47	47	48	49	49	49	48	47	45	44	43	41	40	39	38	36	35	34	33	34
200203	34	36	38	38	39	39	40	40	40	40	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
200204	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
200204	-1	37	41	67	66	64	62	61	61	60	61	60	59	59	57	55	54	53	53	52	51	50	49	47
200204	46	44	41	38	36	36	35	34	33	32	31	31	30	30	30	30	30	29	29	29	29	29	28	28
200204	28	27	27	27	27	27	26	27	27	27	28	28	28	28	29	32	32	33	33	33	32	33	33	33
200204	33	33	33	33	33	33	33	33	33	33	32	32	32	32	32	32	32	31	31	30	30	29	28	28
200204	28	27	27	27	27	27	27	27	27	28	28	33	29	30	30	31	31	32	32	33	33	33	33	33
200204	34	34	34	35	35	35	35	36	35	35	34	34	34	32	30	30	31	31	33	35	37	38	40	43
200204	44	45	45	47	48	48	48	48	50	51	51	51	51	52	52	52	52	51	51	52	52	53	53	53
200204	54	55	55	55	55	55	56	57	57	57	58	57	56	55	54	53	53	53	52	51	50	48	46	45
200204	46	47	48	50	51	52	53	54	55	56	58	60	61	63	64	66	67	68	69	70	70	69	69	69
200204	68	67	66	65	63	61	60	58	56	54	52	50	46	41	40	40	39	39	38	38	37	37	37	37
200204	37	37	37	37	37	37	37	38	38	38	38	38	39	39	39	39	40	40	41	41	41	42	42	42
200204	43	43	44	45	45	45	46	46	46	47	47	47	47	48	48	48	49	49	49	50	51	51	52	53
200204	54	55	55	56	57	57	58	59	59	59	59	59	58	58	58	56	55	54	52	52	51	51	51	50
200204	50	49	49	49	49	49	49	48	48	48	48	48	48	49	49	49	48	48	48	47	46	44	43	42
200204	40	39	38	37	37	37	37	37	36	36	36	36	35	35	35	35	35	35	36	36	37	37	38	38
200204	39	40	40	41	42	42	43	43	43	43	44	44	44	44	44	44	43	42	41	41	41	41	41	41
200204	40	40	40	40	40	41	41	42	42	43	42	42	42	43	44	44	45	46	46	47	47	49	51	52
200204	54	55	56	56	56	56	56	55	55	55	55	55	54	54	54	54	54	54	54	53	53	52	51	48
200204	45	43	40	40	40	41	41	41	41	41	41	42	42	42	42	41	41	41	40	40	40	41	41	42
200204	43	48	52	54	55	56	57	58	59	61	61	61	61	61	61	61	60	59	57	57	56	55	54	53
200204	51	48	41	34	32	32	30	29	28	28	28	28	29	29	29	30	30	30	31	30	30	30	30	30
200204	29	29	28	28	28	28	27	27	27	27	27	26	27	27	27	28	28	28	28	28	28	28	28	28
200204	28	29	29	30	30	31	31	31	32	33	34	34	34	35	35	35	35	35	36	35	35	35	35	35
200204	34	34	34	34	33	33	33	33	33	32	31	31	30	30	30	30	30	30	30	31	31	32	32	32
200204	33	32	32	33	34	34	35	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	35	35
200204	35	35	35	34	34	34	34	34	35	35	36	36	37	37	37	37	37	36	36	36	36	35	35	35
200204	35	35	35	35	35	35	35	36	35	36	36	36	35	35	36	35	35	36	36	35	36	36	36	36
200204	36	36	36	35	35	34	34	34	34	34	34	34	34	34	34	34	35	35	35	36	36	36	36	36
200204	36	36	36	36	36	36	35	35	35	35	34	34	33	33	32	31	31	30	29	29	29	28	28	27
200205	27	27	26	26	26	26	25	25	25	24	24	24	23	23	23	23	23	23	23	24	24	24	24	24
200205	24	24	24	24	24	24	24	24	24	25	25	25	25	26	26	26	26	27	27	27	27	27	27	27
200205	27	27	27	27	27	27	27	27	27	27	27	27	27	26	26	26	26	26	26	26	26	26	26	27
200205	27	27	27	28	28	28	28	29	29	29	30	30	30	31	31	31	31	31	31	32	32	32	32	32
200205	32	32	32	32	32	32	32	32	32	32	32	32	33	33	33	33	33	33	33	33	32	33	33	33
200205	33	33	33	33	33	33	33	32	32	32	32	31	31	30	30	29	29	29	29	28	27	27	26	26
200205	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
200205	-1	30	29	29	28	28	27	27	27	27	26	26	26	25	25	25	25	25	25	24	24	24	24	24
200205	24	24	24	24	24	25	25	25	26	27	28	29	29	30	31	31	32	32	33	33	34	35	35	36
200205	36	37	37	37	37	37	36	35	34	34	33	32	32	31	30	29	29	28	27	27	26	26	26	26
200205	26	25	26	26	26	25	26	26	26	26	27	28	28	28	29	30	31	41	52	56	48	47	55	52
200205	53	54	55	56	57	58	58	59	59	59	59	59	58	58	58	58	57	56	55	53	51	49	44	39
200205	37	36	36	35	33	32	30	30	31	31	32	33	33	33	34	34	34	33	33	33	33	33	33	33
200205	33	33	33	33	34	34	34	34	33	32	31	30	30	29	28	28	29	29	29	29	28	27	26	27
200205	27	28	30	31	32	34	35	36	37	39	43	46	49	51	52	53	56	63	64	69	74	77	80	82
200205	82	82	82	82	81	81	82	82	82	82	82	82	81	79	78	76	74	72	69	66	62	59	57	55
200205	54	54	53	53	51	50	49	48	48	48	48	47	47	47	47	47	47	47	47	47	47	47	48	48
200205	48	48	49	50	52	53	53	53	53	52	52	52	52	52	52	52	52	51	51	50	50	49	49	49
200205	48	47	47	46	46	46	45	45	45	44	44	43	42	41	40	39	38	38	37	37	36	35	35	34
200205	34	34	34	33	33	32	31	32	32	32	32	33	34	34	35	36	37	38	39	40	40	41	42	42
200205	43	43	43	43	43	43	43	42	41	41	40	40	40	40	40	40	39	40	40	40	40	40	40	40
200205	40	40	40	40	40	40	40	41	40	41	41	41	40	41	41	41	40	40	40	40	41	41	41	41
200205	40	39	40	40	40	41	43	44	44	43	43	43	43	43	48	67	63	69	56	56	57	58	58	58
200205	58	57	55	54	52	51	51	50	51	51	51	51	51	52	51	49	47	44	43	42	42	42	42	42
200205	42	42	42	41	43	42	42	42	44	45	45	46	47	48	49	49	50	51	52	56	56	56	57	58
200205	60	61	62	63	63	64	64	64	64	63	63	63	62	62	61	60	59	59	58	57	56	57	56	56
200205	55	60	74	65	66	63	58	58	59	59	60	60	61	61	61	61	61	61	61	61	60	60	59	58
200205	57	56	56	56	56	55	55	55	54	54	54	53	53	53	53	53	52	52	51	51	50	51	51	51
200205	51	51	51	51	51	50	50	50	49	48	48	47	47	47	48	47	46	45	45	44	44	43	42	41
200205	40	40	41	41	41	42	41	41	41	40	39	38	37	36	35	34	33	33	33	33	33	33	34	34
200206	46	45	45	46	46	45	42	40	40	40	39	39	38	38	39	40	45	42	44	46	47	49	50	50
200206	51	52	51	51	51	51	52	52	52	52	52	51	52	51	51	51	50	49	47	45	-1	-1	-1	-1
200206	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
